N109_N1_RNA_S40_L001_R1 - polyg	0.015338923690443474	0.019793596591830737	0.023960200645594953	0.02758036482345567	0.03136386700770059	0.03527803959705286	0.03950403928950224	0.043614217486515554	0.04796791780213804	0.05406636500413721	0.06303510644559689	0.07286953932089284	0.08261190895622678	0.09173507905826789	0.10156802704259671	0.11112775508897377	0.12070827160889064	0.1304966728642056	0.1394713538695338	0.14763379951584238	0.15600561478851618	0.16443237102697378	0.17219686589409178	0.17995690608830836	0.18818023226426925	0.19626249379835287	0.20367506950626127	0.2110327042483859	0.2180829665603148	0.2249015858813716	0.23229188822477304	0.23959309711014676	0.2470368555283649	0.2543276701769687	0.26142693389081284	0.26856925944270377	0.27575464683264145	0.2831033722289633	0.29021896974344585	0.2967346713072083	0.30360229203018035	0.3101283878307127	0.316792578491188	0.32368692725156833	0.33057682133904737	0.3365297492262679	0.34262819642826703	0.3485736998606519	0.3544004120156664	0.36020039613327265	0.36572122074905855	0.371316289913201	0.37747264786291823	0.38341369662240166	0.3888112752879159	0.3947122319912869	0.40006674881875437	0.40544799368363016	0.4107742975827222	0.41580659307032275	0.4209799531998004	0.42637604697434756	0.43139794822517813	0.43645251707728555	0.4416243923157962	0.4470694874922585	0.45277740836990277	0.45779782472976616	0.4622747709956604	0.4654153153911384
N109_N1_RNA_S40_L001_R2 - polya	0.01870797750775225	0.020760112681865946	0.02332603722210531	0.025982630474013908	0.028210058490688125	0.030730648675092873	0.03342653170205814	0.036034768307743145	0.03893314479076971	0.042813765650212984	0.047850412583439014	0.05322857833061916	0.05862336667493867	0.06371441483516624	0.06866190420191753	0.07383455420264742	0.07918854162671576	0.08492787107537836	0.0906883565567638	0.09636724019764692	0.10197661115958362	0.10773558549577456	0.11341749142704664	0.11855236279791434	0.12415720032426758	0.12928149367877387	0.13477450646073505	0.14013756075597034	0.14568497476493306	0.1511583426593659	0.1571606113718693	0.16298305380622868	0.16866495973750079	0.17407939296934863	0.17955729429936496	0.1852074661815528	0.19090599470996422	0.19655918888254106	0.20233931925145482	0.20818140657334255	0.21473070984625034	0.22076320146264347	0.22712512273143481	0.2331651700738004	0.2388077862300158	0.2453344223250063	0.25124904461622943	0.25694908428983537	0.2622607596484581	0.26770239349380665	0.2731954062757679	0.2789876258062375	0.28462117509128604	0.29097402948891044	0.29618899155508593	0.3017500058707991	0.3072263960556209	0.31255620515657745	0.31797970525959224	0.32305564196787495	0.327856550250761	0.3330337336870743	0.3380386465712161	0.3429302235657713	0.3480560280654721	0.35302165117455725	0.3579253173306684	0.3624950203987979	0.36706623461212184	0.3703151967802694
N109_N1_RNA_S40_L001_R2 - polyg	0.08958673170998259	0.09169326811109782	0.09288707281474276	0.09377562618910126	0.09463093436918105	0.09545299735498212	0.09629017179272806	0.09723614868447708	0.09816701412428123	0.09978091719199363	0.10215341514733862	0.10460600379799144	0.10723690758159377	0.10983607731611184	0.11229319940234812	0.11470045369716632	0.11729508999610094	0.12023577854457315	0.12319006739979574	0.1259962640259586	0.12882059439445526	0.13172954889384325	0.13425316136863696	0.13687348713587785	0.13954216954934234	0.14205520400777466	0.14457428304698494	0.1471492744583912	0.14971822128901954	0.15224636719939671	0.15461584286435276	0.157075987240978	0.1596600455235512	0.16203103233370172	0.16425241576959798	0.16671104900102876	0.16898078908314862	0.17121879511618424	0.17330719777496562	0.17546360196749894	0.17763511761197714	0.17984290074112302	0.1818708575921249	0.18375374450445606	0.18563814256198163	0.18763436536389932	0.18953840830895327	0.19137142742986632	0.19316515677572269	0.1950147984937751	0.1969475531975243	0.19873977139818616	0.2003974976765387	0.2020098895990566	0.20372806168518862	0.20551725759546152	0.20717498387381406	0.20872692998855247	0.21017158479448228	0.21174922037752697	0.21334347855771105	0.21478208878286292	0.21619349839451402	0.21762455289369345	0.2190888525871516	0.22052897395749793	0.22189353806811996	0.22319614522576797	0.2245319975776947	0.2253993949193304
N109_U1_RNA_S41_L001_R1 - polya	0.18306868942075102	0.1883133308974395	0.19462779061137644	0.20138537030523876	0.20752891231263304	0.2134129126174996	0.21966406947716147	0.22595953833481588	0.23239427347187544	0.24173935733423071	0.2550108007329964	0.2690703646674866	0.28327869030952313	0.29715942368068626	0.31137566217950713	0.3262423375060043	0.3408114894174087	0.3557446327408946	0.37042772978999405	0.385629910244149	0.40052032414099925	0.41521449918959685	0.4288546817145148	0.4427971353685961	0.4568519515890156	0.4701487161294913	0.483535687237309	0.4965349283626919	0.5093521737820341	0.5229132277391082	0.5352430411805325	0.5465647566676264	0.5582552112808725	0.5698997713247692	0.5816297902219372	0.5931018499879345	0.6040073492081699	0.6146517241545207	0.6251125208234739	0.6357553131984679	0.6463522110041124	0.6561973874152407	0.6657038935559974	0.6757120748168839	0.6860082840647218	0.6953976799250696	0.7045053780838935	0.7134358282507471	0.7219690530070249	0.7302474837748454	0.7385195842572385	0.7463612253305612	0.7542329352596645	0.7618688420565933	0.7690157343042472	0.7762892322604512	0.783733647923198	0.7911574901583053	0.7979498864220189	0.804593520978186	0.8111611921092232	0.8176465695297028	0.8238581621054428	0.8300491812535433	0.8360898561227407	0.8421384438487224	0.8476774435977898	0.8534031867669688	0.85884406709191	0.8627134540594728
N109_U1_RNA_S41_L001_R1 - polyg	0.012888461130401601	0.017158238651254196	0.02087411619720004	0.024346277754186914	0.028252063862957928	0.031980601979758785	0.036177581218195067	0.04059295530388029	0.04493869624986295	0.05120726139445046	0.06037984497890622	0.07040226938200461	0.08045159749816991	0.08960677279770003	0.09922722407615181	0.10851375279830267	0.1181310389340407	0.12799045848738083	0.13728964778038671	0.14573899625474993	0.15430070729545137	0.1629193909050004	0.17111711053362028	0.17912966931348562	0.18780849063459593	0.1956248105662086	0.20318158879529352	0.21065449074246398	0.2178820941293186	0.22511919294431448	0.23303996258548101	0.24026598340097877	0.2477831973461418	0.2551405715842603	0.26245679896709995	0.2697334620660178	0.2771905382996195	0.28472041281563754	0.29170430021353316	0.29831470077120603	0.3055217307304212	0.3124185767036887	0.31927744096439115	0.32614580065323484	0.33303789891243163	0.3390959820665546	0.34522369836038014	0.3513055200848562	0.35715945153394213	0.3629041855594035	0.3685397221612404	0.37441580960932264	0.3807445124654715	0.38650981991857225	0.39203457652542784	0.3977761454081755	0.40344175086579315	0.408822493479173	0.4140639698131477	0.419118702727011	0.42438866534540953	0.42951303139897534	0.43434620432287596	0.4391714643899922	0.4440030547425359	0.4492761825036481	0.4551079579537378	0.46003450258769407	0.46443879867388116	0.4675453862474296
N109_U1_RNA_S41_L001_R2 - polya	0.01540013103456659	0.01729741174252113	0.01992466316353614	0.022461874144173652	0.024883318844325802	0.02738515679481501	0.029803385764953675	0.032395264155820384	0.034961416706579235	0.03879939047767032	0.04366639785307574	0.04910258944086751	0.054275091167553746	0.05915817719302657	0.06417953960907913	0.06923788292028675	0.07460172058277517	0.08032250427676013	0.08604489583575184	0.09168528627939973	0.09718096887244093	0.10281814358607536	0.10830578685408285	0.1132483638848051	0.11860255435725307	0.12370752575365618	0.12943634877267485	0.13462653701443522	0.13974115560087877	0.14496350114277395	0.15057977361132074	0.15622820338000237	0.16180106349336715	0.16721635283607128	0.1725914455536069	0.1780758730916009	0.183547437709541	0.1893373595988158	0.1949102197121806	0.20052488431572063	0.2069692072627391	0.21268516736170384	0.21850563868610673	0.22443222910095456	0.22988289147380703	0.23601689647452445	0.24166693410821277	0.24720281332642252	0.2526566914292884	0.2578452718060421	0.2629904398276137	0.2684185920903718	0.2735653679769502	0.2794774876067373	0.28470144101363926	0.2900186505909322	0.2949435411065803	0.299845921512134	0.30475312551270795	0.3094320126823247	0.31403211446661106	0.3189280634121378	0.32373075618727354	0.3283790939217622	0.33308209906648	0.33758572895036193	0.3420089655839068	0.3462601606617304	0.35060621977495166	0.3537367329430766
N109_U1_RNA_S41_L001_R2 - polyg	0.07827408425817192	0.07990124364499396	0.08082737388887684	0.08153805022185642	0.08227445239494387	0.08306230624824702	0.08380835561137491	0.08462836676481289	0.08545480937827783	0.08681827890399432	0.08913842810872177	0.09160650089406941	0.09411959389960581	0.09674523745561409	0.09916025069573928	0.10180840436184191	0.10448067600304568	0.10727514538476177	0.11007926195651832	0.11268721899745243	0.11554117938441795	0.11862345660234071	0.12115584398795799	0.12370109429362922	0.12637979739485994	0.12896042073067945	0.13135774745573048	0.13389013484134776	0.13635981549170217	0.13877161300181387	0.14110301726158853	0.14349230466160584	0.14593304374183888	0.14835448844199103	0.1506087151814421	0.1530478463966684	0.15538246638645653	0.15748394595026718	0.15957256259402391	0.16157757025743014	0.16364367679109248	0.16560044850429645	0.1675298865123858	0.16933391104994935	0.1711491906425601	0.1730930994357101	0.17491159475833434	0.1766641676156822	0.17835403373776712	0.18014197962526327	0.1818913367525976	0.183634262419905	0.1851649499063226	0.18670206885276708	0.18849162260526997	0.19010913480205155	0.19168323464365114	0.19320105921001474	0.19474300175147952	0.19616757014745215	0.19755194191825626	0.19902313839942443	0.2003480191649791	0.2015828594901563	0.20291417171573795	0.20425352326635332	0.20544173550633502	0.20675536121684251	0.20809310490245114	0.20897099919613182
N11_N1_RNA_S2_L001_R1 - polya	0.12155898691043034	0.12591445163957615	0.1313545457176143	0.1371145207169078	0.1421478787891113	0.14746722311541732	0.15240948926964745	0.15758689967725073	0.1628850598365862	0.1710600298705228	0.18200377052751077	0.19377898973809293	0.20569932049242343	0.21774357862353164	0.22977724467115457	0.2420545286389389	0.2544144308579084	0.2667584449516499	0.2790622091281474	0.29178224218561627	0.3036665598560968	0.31529666752293073	0.32648614451677704	0.33741293784018855	0.34851344133275863	0.3587644597298095	0.3690663201275897	0.3792834438574877	0.38937452179391085	0.399503731230881	0.4092706914126547	0.4181468573733167	0.427324897713309	0.4363874843433118	0.44496813117473455	0.4532416075850842	0.4614727156614928	0.46937335073316067	0.47730364363858746	0.4854065875048241	0.4932839199928245	0.5007492204332475	0.5081986327484427	0.5154764533111764	0.5224418074110944	0.5293308985099183	0.5365250416131184	0.5433897709199262	0.550212131892793	0.5566637699436752	0.5625201329026847	0.5682462132348253	0.5739246291912821	0.57954478868857	0.58497640909982	0.590277746884201	0.5957803342548023	0.6012066586243096	0.6063745361567761	0.6111801644340461	0.6157580629163828	0.6203698560658722	0.6248736099638119	0.6293731270283576	0.6336194932976049	0.6381613786960916	0.6422764031301217	0.6463861315224091	0.6502247025774734	0.6526947764462399
N11_N1_RNA_S2_L001_R1 - polyg	0.011200069077331658	0.01492848246414908	0.018534027682537292	0.021563363559326452	0.025062987942861895	0.02842491524108874	0.03228678887982065	0.036193149269190726	0.04008679915837847	0.045792754531897066	0.053556751726604936	0.06227191801829066	0.07108135385299535	0.07936012630508768	0.0876314842987403	0.09570159270617268	0.10416466741090882	0.11263091974069055	0.12066501506427298	0.12836334134137212	0.13607861495204773	0.1442133350687403	0.15178985238575876	0.15930069878516853	0.16666219680743588	0.17335957119517637	0.18016286641776963	0.18719283222694785	0.19404485103357338	0.20046894966739376	0.20746925764281315	0.21434563824145486	0.22127392004917437	0.22771390680822268	0.234366794445325	0.24083855745482913	0.2473007875891965	0.2537958531823682	0.2601172086063814	0.2659142558978733	0.2720385985690604	0.2777837446514745	0.2840765014500774	0.29009386407806315	0.2960826280806387	0.3013500711978668	0.3067785139840711	0.3122906342298092	0.31732293309366416	0.3221317389959798	0.3270136302743439	0.3319029360111476	0.3370549254183862	0.3420310862397693	0.34671172793191307	0.3515078233340464	0.3562308333601313	0.3607589490500871	0.365154663696477	0.369097037169697	0.3730658908516302	0.37733979653793936	0.3814346960133474	0.38551582578022453	0.3894645545035357	0.39346942126931883	0.3978005242064485	0.4016422728865584	0.4050857592276219	0.4076193855973001
N11_N1_RNA_S2_L001_R2 - polya	0.012427901064811321	0.014043335123468826	0.01615004992506467	0.018370467256685542	0.02040209548184976	0.022450886353055494	0.024682030338452315	0.02655275875697734	0.02872597881198405	0.032173525335573175	0.03674415250950387	0.041277236395218755	0.0455990052015475	0.04965260766347758	0.053827421313075864	0.05810306550816803	0.06262327740935178	0.06734622306690091	0.07216678127381115	0.07710211467612403	0.08190872823312555	0.08695776416546344	0.09172361643811636	0.09597673466027905	0.10057954179553757	0.10483158735232267	0.10897100304446034	0.11318443264765202	0.11743326020830433	0.12193094613655858	0.1265037186412445	0.13108078180744073	0.13583376209556253	0.14008366232159242	0.1444129397855643	0.14893100635599288	0.15344370959953346	0.15801970010035216	0.16266219585458166	0.167104103183201	0.17219068240375474	0.17695438934565244	0.18174276759123487	0.1866791736589253	0.1909515998578847	0.19589122392170796	0.2002912973006011	0.20433095511262245	0.20833092430567282	0.21240598007515482	0.21636518798385657	0.22045526106862487	0.2242353338592683	0.2286708051956221	0.2325259645626972	0.23657742169387208	0.24057310022541206	0.24416867457110925	0.24805601389951215	0.2518328686940228	0.2553211765019605	0.259021872054662	0.2626657163423509	0.2660306676318653	0.26955115540113084	0.2726543763385121	0.2759217150786653	0.2788876348477144	0.28200050977349406	0.284204837124451
N11_N1_RNA_S2_L001_R2 - polyg	0.08027184086691615	0.08152900468945705	0.0823571023609601	0.08296423096467866	0.08358423155292835	0.08426215607156815	0.0850108765051292	0.08580250355379403	0.08649115472620977	0.08779015249847688	0.08980140008146678	0.0918770075871124	0.09395905108502356	0.09625026433156567	0.09860691016614107	0.10091635872410229	0.10318182800158214	0.10532930408752658	0.10755186674990264	0.10990636725372285	0.1122286877962152	0.11439439919357874	0.1164410447340293	0.11867755204631408	0.1210695958383501	0.1232867951738382	0.12542676260213947	0.12767721456433298	0.12990406788821943	0.13193033278649569	0.13407566354168493	0.1361534163780857	0.13831698244469406	0.14032286670079602	0.14223864706518002	0.14419411604853502	0.14623432559672	0.14798277016219924	0.14981488262713083	0.1516233964537554	0.15333215240026363	0.15508381496187565	0.1567099756743091	0.15835758969429445	0.15995693377228803	0.16162921909595807	0.1631180786400594	0.16451361629631	0.16605503644391345	0.16754175065725962	0.1689222709982239	0.17027275670861552	0.17158462646541375	0.1728782609107929	0.17420192998674466	0.1755738690046882	0.17693079070734538	0.17820618984130537	0.1793614504529748	0.1805735623296567	0.18175563957576601	0.18285404892242288	0.18395674893059016	0.1851077188807492	0.18616536694305752	0.18724768630905048	0.18833429633655382	0.18936941842593263	0.19045281045730322	0.19116184227189326
N11_U1_RNA_S3_L001_R1 - polya	0.12706343732376132	0.1313826054409468	0.13682074046432183	0.14238467650081876	0.14725118937685042	0.15253262489265257	0.15756687245284676	0.1627798898737931	0.16831072038052114	0.17669745458864822	0.18835060106730905	0.2003645978204511	0.21313560768764253	0.22596510399075906	0.23907489377925245	0.25261174490176497	0.2657281557962122	0.2794912280388123	0.2932311264105742	0.3071078609720477	0.3206038819411785	0.3334278606560002	0.34623859715891436	0.35890918691914	0.3713347957590757	0.3831313995334018	0.39498980029663	0.40693206840193935	0.41828505807736194	0.43021077341778685	0.4414501007743361	0.45193903612278985	0.4627347493804356	0.473323001318196	0.4838428351611007	0.49392236545807866	0.5042027359689882	0.5137238863305303	0.5234524980119577	0.5334062272958139	0.5432308450135712	0.5522200998634927	0.561179559736622	0.5702835804230759	0.5791591729541241	0.5876683976223962	0.5961202393724021	0.6045941514755874	0.6130217158370962	0.6208125505093827	0.6283528866730843	0.6358336328832018	0.6430031871134916	0.6500756317897924	0.6570388282178559	0.6637007643250221	0.6704476712919285	0.677163679764384	0.6834758007736585	0.689577149910071	0.6953595824430429	0.7009444853150602	0.706572425375777	0.7122102970954245	0.7177764401672394	0.7230920847304694	0.7281892327972246	0.7331274743210889	0.7378008716068019	0.7409481039701674
